X,Y
241.6743918,115.2814628
142.0500038,101.6446694
144.3543661,122.3523995
130.717568,53.06356706
206.8248016,136.3680012
115.7444405,89.81768588
265.8965499,131.8434416
159.0960024,101.9392904
245.9427075,110.7429892
260.0777664,111.8091332
116.5020487,88.89173671
218.0941075,114.018804
125.8457784,74.91822259
76.85430847,13.42635506
111.8091306,68.24713153
170.8808915,115.4919129
79.60920141,39.77657718
62.88301228,34.81658307
171.2770439,112.0271363
65.59811242,31.03566609
101.5401557,41.66787266
156.3245341,81.22745402
152.9896488,95.04672536
60.07974145,18.5882073
84.43526872,53.73153464
135.0549408,41.07921116
83.81030147,48.33504159
98.52682938,62.29175577
89.67357206,57.94292348
318.2270917,93.47264409
170.9814217,84.20706655
265.7143787,106.2857515
253.0464839,98.13266082
177.3296174,78.51234969
79.32966584,51.66598749
108.8489118,76.33560047
88.56357718,48.97044855
69.04190914,34.85288682
265.2864835,99.5796771
249.8827584,85.5762871
67.21875992,56.07368059
204.1937774,88.08359027
440.6285871,126.9400915
471.7217426,129.6232551
480.3394499,105.3274456
455.2755207,165.9985814
482.5911899,140.3453969
449.0988151,121.6578922
433.0946781,136.3680035
444.0903779,128.2658856
484.0431033,164.3675779
467.4180165,141.3449692
410.755848,148.4790268
484.5798915,164.0309193
418.1952033,152.2776012
350.0112026,81.82080047
419.9523939,127.2241835
448.4465725,122.7206732
459.9157944,128.4552842
512.2007485,163.6797887
439.7868035,171.5964014
433.1998784,127.0558301
444.2271976,85.01955929
415.1305601,114.3610358
449.3532784,138.3535094
439.8698744,100.8685055
537.4968784,126.1352121
441.4880554,124.0544949
488.4378525,124.2491922
450.8762269,122.2150147
486.0111363,127.9070087
453.9539936,134.9816072
399.3116429,111.5520204
429.4630246,106.601699
480.4002013,121.786694
431.7062782,175.3891223
495.0496939,153.1043176
483.4178429,144.107007
377.6560357,107.7948737
386.9759704,136.5797542
432.5414416,141.9451242
368.4448167,104.5586642
419.0748564,126.1394468
473.6647421,132.1583107
481.5329931,117.7374626
465.915818,141.1866115
437.1458307,127.4542831
459.8662085,141.5817206
410.9710386,92.21233827
