X,Y
277.5835323,75.21118054
53.29068657,40.45424382
80.13052141,37.34237891
116.7831032,52.16004216
63.82694435,62.65221531
64.49599221,55.54678755
50.54965271,28.02493699
296.3032518,88.50328894
267.9597824,78.29494753
55.91014871,42.08774518
57.89624682,36.69926024
129.731712,114.2717042
218.6195725,159.0034412
63.57139059,11.49768282
357.8437231,177.4592849
121.3668228,47.47618212
111.7733226,76.09995012
82.44956118,45.14867388
90.81459388,67.60560706
131.079227,52.35742492
131.8727602,136.628827
172.0831453,81.48643058
187.4246343,142.6743705
220.6840294,184.2988489
224.0743272,104.3104627
101.3143975,55.97916127
191.0412864,111.8871085
202.6084396,147.8933262
56.46494188,24.63235719
233.8738625,138.8415438
189.2253311,120.1580852
172.4595596,87.81683096
306.5145065,116.3277946
442.0819229,252.1336798
388.8586555,104.9476485
407.5557541,169.6251602
464.8140879,272.3607973
387.3753195,225.6361397
361.0541294,209.2262391
441.1068423,193.8691801
285.8466894,146.1556926
466.585567,255.4317178
471.7820454,220.2422325
428.3222838,179.7231693
421.6629058,204.869638
429.307691,255.3544448
371.4581234,219.1893888
416.9276734,302.1672784
395.4169193,176.061548
374.7774513,147.66577
526.1252299,242.1395149
446.1169447,217.249658
371.2843917,156.0470632
506.0929532,266.6245802
404.5424244,169.0779876
406.7985509,160.3518098
365.7789753,196.1719644
474.3727025,302.8155843
400.5385015,167.6672797
421.7199243,217.249658
459.6276398,204.0242391
415.4806499,176.0693193
429.1910074,184.3779984
429.4710594,129.9851875
